,Unnamed: 0,ID,Dirección Normalizada,COMUNA,XY (CABA),Longitud,Latitud,SEMESTRE
205,205,20170072,DE LOS CONSTITUYENTES AV. y VALLEJOS,12,Point (97389.59663507 105213.53381695),-58.49175088,-34.58226957,1
206,206,20170073,CORRIENTES AV. y ECUADOR,3,Point (105089.38820014 102773.44772064),-58.40781467,-34.60425669,1
207,207,20170074,CASCO 133,9,Point (94281.31244858 99043.29027489),-58.52567073,-34.63787791,1
208,208,20170075,DE MAYO AV. y 9 DE JULIO AV.,1,Point (107498.83241886 102238.54924157),-58.381542,-34.60906385,1
209,209,20170076,"CASTILLO, RAMON S., PRES. AV. y CALLE 12 (NO OFICIAL)",2,Point (107160.34141948 105678.38284277),-58.38526125,-34.5780581,1
210,210,20170077,FRAY JUSTO SANTAMARIA DE ORO 1930,14,Point (103115.59520137 104964.08461543),-58.42934104,-34.58451712,1
211,211,20170079,MEXICO y DEAN FUNES,3,Point (105202.26736061 101269.73269565),-58.40657493,-34.61781124,1
212,212,20170080,"ALBERDI, JUAN BAUTISTA AV. y ESCALADA AV.",9,Point (97070.50716478 98268.08001276),-58.49525314,-34.64487785,1
213,213,20170082,ENTRE RIOS AV. y BRASIL,4,Point (106636.30041967 99991.34072603),-58.39092851,-34.62932696,1
214,214,20170083,"ALBERDI, JUAN BAUTISTA AV. y GUARDIA NACIONAL",9,Point (96998.81124177 98183.20743664),-58.49603546,-34.64564271,2
215,215,20170084,DEL LIBERTADOR AV. y RODRIGUEZ PEÃ‘A,2,Point (107180.90591568 104682.54945160),-58.38502878,-34.58703485,2
216,216,20170085,"TACUARI y GARCIA, MARTIN AV.",4,Point (108315.72323297 99748.45783960),-58.37261143,-34.63150425,2
217,217,20170086,RIVADAVIA AV. y MURGUIONDO,9,Point (94914.28538682 98912.56901137),-58.51876802,-34.63905965,2
218,218,20170087,24 DE NOVIEMBRE 390,3,Point (104800.65774098 101563.94663965),-58.41095567,-34.61516101,2
219,219,20170088,PASEO COLON AV. y BRASIL AV.,1,Point (108741.48238670 100448.08502809),-58.36797542,-34.62519403,2
220,220,20170089,"LEGUIZAMON, MARTINIANO 901",9,Point (95246.78684010 97935.32361317),-58.51514709,-34.64787051,2
221,221,20170090,"CHIVILCOY AV. y PAZ, GRAL. AV.",11,Point (94866.55993974 104164.40879727),-58.51925642,-34.59171721,2
222,222,20170091,"SUPERI y PAZ, GRAL. AV.",12,Point (97850.57417090 109546.39428377),-58.48671535,-34.54321216,2
223,223,20170092,AUTOPISTA 25 DE MAYO y AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1,Point (107392.50226602 100712.59265582),-58.38268809,-34.62282019,2
224,224,20170093,"LUGONES, LEOPOLDO AV. y PUENTE DISTRIBUIDOR SCALABRINI ORTIZ",13,Point (102474.90818824 108830.74789029),-58.43633522,-34.54966288,2
225,225,20170094,"HUGO, VICTOR 2639",10,Point (94212.26181299 101286.25735606),-58.52640838,-34.61765855,2
226,226,20170095,"CORDOBA AV. y SALGUERO, JERONIMO",14,Point (104068.94257873 103491.45652529),-58.41894306,-34.59778875,2
227,227,20170096,CABILDO AV. y NUÃ‘EZ,13,Point (99608.90354249 108823.89449537),-58.46756026,-34.54972741,2
228,228,20170098,"BONIFACIO, JOSE 2114",7,Point (100563.22594607 99771.56223988),-58.45715752,-34.63132912,2
229,229,20170099,"FIGUEROA ALCORTA, PRES. AV. 5400",14,Point (103600.34605991 107446.36084135),-58.42406784,-34.56213916,2
230,230,20170100,REPUBLICA BOLIVARIANA DE VENEZUELA 2135,3,Point (106103.99852157 101567.67895783),-58.3967447,-34.61512051,2
231,231,20170101,"LACROZE, FEDERICO AV. y ZAPATA",13,Point (101644.77699748 106480.78805418),-58.44537508,-34.57084818,2
232,232,20170102,"IRIARTE, GRAL. AV. y ZAVALETA",4,Point (105750.92237188 97579.79677541),-58.40056767,-34.6510708,2
233,233,20170104,9 DE JULIO AV. y ESTADOS UNIDOS,1,Point (107538.91933237 101188.13128502),-58.38109568,-34.61853244,2
234,234,20170106,FRAY JUSTO SANTAMARIA DE ORO y GUEMES,14,Point (103483.20578848 105425.94020024),-58.42533612,-34.58035258,2
235,235,20170107,DEL LIBERTADOR AV. y JARAMILLO,13,Point (100245.64635241 109464.60244956),-58.46062311,-34.54395182,2
236,236,20170108,"PAZ, GRAL. AV. y MACHAIN",12,Point (97098.48468623 109019.96106626),-58.49491054,-34.54795581,2
237,237,20170108,"PAZ, GRAL. AV. y MACHAIN",12,Point (97098.48468623 109019.96106626),-58.49491054,-34.54795581,2
238,238,20170109,DIRECTORIO AV. y PORTELA,7,Point (99266.22533505 99180.83096967),-58.47130269,-34.63665402,2
239,239,20170110,"LAVALLE y ALEM, LEANDRO N. AV.",1,Point (108513.43549456 103032.95078343),-58.370488,-34.60189492,2
240,240,20170111,USPALLATA y PIROVANO,4,Point (103948.02389064 98549.15451723),-58.42023854,-34.6423411,2
241,241,20170112,AUTOPISTA 25 DE MAYO y VARELA AV.,7,Point (100479.14412395 98812.52258620),-58.45807401,-34.6399743,2
242,242,20170112,AUTOPISTA 25 DE MAYO y VARELA AV.,7,Point (100479.14412395 98812.52258620),-58.45807401,-34.6399743,2
243,243,20170113,SANTA FE AV. y MAIPU,1,Point (107918.77617420 103716.42961253),-58.37697717,-34.59573848,2
244,244,20170114,ALVEAR AV. y DEL LIBERTADOR AV.,2,Point (106632.70892338 104910.17381357),-58.3910058,-34.5849866,2
245,245,20170115,PAVON AV. y TREINTA Y TRES ORIENTALES,5,Point (103803.42869640 99818.79654291),-58.42182126,-34.63089661,2
246,246,20170116,"PAZ, GRAL. AV. 5750",12,Point (95357.86744200 105380.41895972),-58.51389422,-34.58075791,2
247,247,20170118,"VIEYTES y CRUZ, OSVALDO AV.",4,Point (108016.39016447 97439.36817481),-58.37585415,-34.65232158,2
248,248,20170120,AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y ESCALADA AV.,9,Point (99113.17852207 96319.06728520),-58.47297505,-34.66245085,2
249,249,20170123,ALBARIÃ‘O y ARGENTINA AV.,8,Point (99518.38660571 95241.63338177),-58.46855503,-34.67216349,2
250,250,20170124,"RAMIREZ DE VELASCO, JUAN 1211",15,Point (101904.43474476 104150.89892205),-58.44254033,-34.59185043,2
251,251,20170125,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. y LARRAYA",8,Point (99732.19478660 94453.36361177),-58.46622247,-34.67926929,2
252,252,20170126,RIESTRA AV. y CAÃ‘ADA DE GOMEZ,8,Point (98466.20276785 94207.42419155),-58.48003734,-34.68148508,2
253,253,20170126,RIESTRA AV. y CAÃ‘ADA DE GOMEZ,8,Point (98466.20276785 94207.42419155),-58.48003734,-34.68148508,2
254,254,20170127,GALLO y CORDOBA AV.,2,Point (104713.04838502 103467.44528033),-58.41192137,-34.59800248,2
255,255,20170128,"ARANGUREN, JUAN F., DR. 611",6,Point (102105.12699179 101749.49668435),-58.44034689,-34.61349731,2
256,256,20170129,AUTOPISTA PERITO MORENO y AUTOPISTA 25 DE MAYO,9,Point (99243.41866587 97782.67879316),-58.47155277,-34.64925746,2
257,257,20170130,CHORROARIN y SAN MARTIN AV.,15,Point (98575.30034704 103283.44421792),-58.47883099,-34.59967065,2
258,258,20170132,"COSQUIN y ROCA, CNEL. AV.",8,Point (99796.45945783 92847.91633262),-58.46552171,-34.6937413,2
259,259,20170134,"ROCA, CNEL. AV. 3555",8,Point (101915.86954232 95727.75538814),-58.4423972,-34.66777987,2
260,260,20170135,WARNES AV. y PUNTA ARENAS,15,Point (99355.48397222 103660.98712619),-58.47032551,-34.59626814,2
261,261,20170136,"BARCO CENTENERA DEL y RABANAL, FRANCISCO, INTENDENTE AV.",4,Point (104127.10295709 97119.53980201),-58.41827843,-34.65522746,2
262,262,20170137,MOSCONI GENERAL AV. y SAN NICOLAS,11,Point (95458.27090734 104045.28333021),-58.51280715,-34.59279388,2
263,263,20170138,"LAFUENTE AV. y PERON, EVA AV.",7,Point (100065.47249269 98381.80497378),-58.46258582,-34.64385704,2
264,264,20170139,"ROCA, CNEL. AV. y ESCALADA AV.",8,Point (101160.07257435 94368.23344193),-58.45064148,-34.68003614,2
265,265,20170140,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,4,Point (. .),-58.47534,-34.68757,2
266,266,20170141,"LA PLATA AV. y GOYENA, PEDRO AV.",6,Point (103312.47684665 100458.27902411),-58.42717783,-34.62513374,2
267,267,20170143,"TRELLES, MANUEL R. y DIAZ, CESAR, GRAL.",11,Point (99897.24182072 102443.29154512),-58.46442001,-34.60724519,2
268,268,20170144,"ROCA, CNEL. AV. y PAZ, GRAL. AV.",8,Point (99327.01838497 92326.91130631),-58.47064556,-34.69843756,2
269,269,20170145,MAZA y DON BOSCO,5,Point (104266.88124229 101889.22080612),-58.41677733,-34.61223119,2
270,270,20170147,"PAZ, GRAL. AV. y PERON, EVA AV.",9,Point (96405.76679348 94981.38013791),-58.5025179,-34.67450313,2
271,271,20170148,SAN JUAN AV. y LA RIOJA,3,Point (105155.42991407 100540.06938064),-58.40708125,-34.62438894,2
272,272,20170149,PASEO COLON AV. y MEXICO,1,Point (108605.31247489 101604.53195530),-58.36947198,-34.61477051,2
273,273,20170150,RIVADAVIA AV. y MIRALLA,9,Point (95589.03838155 98881.22999034),-58.51140889,-34.63934531,2
274,274,20170151,VIEYTES y LUJAN,4,Point (108130.20782757 97076.54120716),-58.37460912,-34.65559133,2
275,275,20170152,CACHI y TRAFUL,4,Point (104752.14395609 97617.14934540),-58.41146277,-34.65073916,2
276,276,20170153,ROSARIO y LA PLATA AV.,6,Point (103186.65733155 101217.09689755),-58.42855267,-34.61829385,2
277,277,20170153,ROSARIO y LA PLATA AV.,6,Point (103186.65733155 101217.09689755),-58.42855267,-34.61829385,2
278,278,20170154,ENTRE RIOS AV. y CASEROS AV.,4,Point (106688.43418876 99459.27505947),-58.39035581,-34.63412287,2
279,279,20170155,RIVADAVIA AV. 6350,7,Point (100674.98109200 100299.64949548),-58.45593915,-34.62656868,2
280,280,20170157,"PAZ, GRAL. AV. y HUMAITA",9,Point (94007.62506099 98145.35456663),-58.52866211,-34.64597065,2
281,281,20170158,"GUALEGUAYCHU y PAZ, GRAL. AV.",11,Point (94764.11350214 103903.32150283),-58.52037476,-34.59407024,2
282,282,20170159,"INDEPENDENCIA AV. y CEVALLOS, VIRREY",1,Point (106817.01972475 101248.18030272),-58.38896772,-34.61799615,2
283,283,20170160,NAZCA AV. 365,7,Point (99317.63492514 100172.19114010),-58.47074114,-34.62771756,2
284,284,20170161,"PERON, EVA AV. 5249",9,Point (98285.13000363 96624.14779705),-58.48200819,-34.65969965,2
285,285,20180001,SAN JUAN AV. y RINCON,3,Point (106229.70400707 100696.43939679),-58.39536773,-34.62297346,1
286,286,20180002,PERU 937,1,Point (108138.18410245 101140.78821350),-58.37456088,-34.61895467,1
287,287,20180003,"PUEYRREDON, HONORIO, DR. AV. y GALICIA",15,Point (101348.13972450 102808.02053976),-58.44860217,-34.60395657,1
288,288,20180004,DEL LIBERTADOR AV. y MANZANARES,13,Point (100183.96103971 109533.84269558),-58.46129513,-34.54332766,1
289,289,20180005,PASEO COLON AV. 1019,1,Point (108641.50518777 101075.93727953),-58.36907201,-34.61953517,1
290,290,20180006,VALLE y BARCO CENTENERA DEL,6,Point (102079.59903748 100474.45881577),-58.44062219,-34.62499107,1
291,291,20180007,AUTOPISTA PERITO MORENO KM. 0.6,9,Point (94340.14761734 99250.24722124),-58.52502765,-34.63601265,1
292,292,20180008,"HUERGO, ING. AV. e INDEPENDENCIA AV.",1,Point (108868.80749430 101370.51785663),-58.36659655,-34.61687778,1
293,293,20180009,"PILCOMAYO y BROWN, ALTE. AV.",4,Point (108796.38792642 100177.06810505),-58.36737389,-34.62763661,1
294,294,20180010,"CERVANTES y BELAUSTEGUI, LUIS, DR.",10,Point (96810.81688812 99875.56613013),-58.49807953,-34.63038658,1
295,295,20180011,"CALLAO AV. y LOPEZ, VICENTE",2,Point (106639.47032605 104255.89970551),-58.39092703,-34.59088447,1
296,296,20180012,"OLIDEN y CHILAVERT, MARTINIANO, CORONEL",8,Point (99466.65991849 94317.70888094),-58.46912006,-34.68049201,1
297,297,20180013,CONGRESO AV. y GALVAN,12,Point (97860.62977748 106812.00802724),-58.48661286,-34.56786129,1
298,298,20180014,"MORENO, PERITO AV. y RIVERA INDARTE AV.",7,Point (102067.32140821 97610.71255013),-58.44074927,-34.65080597,1
299,299,20180015,AUSTRALIA AV. 2800,4,Point (107053.47849253 98047.93724144),-58.38636298,-34.64684275,1
300,300,20180015,AUSTRALIA AV. 2800,4,Point (107053.47849253 98047.93724144),-58.38636298,-34.64684275,1
301,301,20180016,"DEL LIBERTADOR AV. y RAMOS MEJIA, JOSE MARIA, DR. AV.",1,Point (108069.68986814 104046.20018024),-58.37533517,-34.59276462,1
302,302,20180017,SAN PEDRITO AV. y RIVADAVIA AV.,7,Point (99418.67591727 99840.67619219),-58.46963952,-34.63070603,1
303,303,20180018,"ISABEL LA CATOLICA y SALVADORES, CNEL.",4,Point (108363.47256437 98202.84498754),-58.37207554,-34.64543658,1
304,304,20180019,LAS HERAS GENERAL AV. y CALLAO AV.,2,Point (106550.65433457 104158.41702434),-58.39189441,-34.59176378,1
305,305,20180020,"FERNANDEZ DE LA CRUZ F., GRAL. AV. y AUTOPISTA PRESIDENTE HECTOR J. CAMPORA",8,Point (101207.19032483 96015.90575056),-58.45012957,-34.66518343,1
306,306,20180021,"ALCORTA, AMANCIO AV. y ZAVALETA",4,Point (105634.57202683 98201.36000813),-58.40184094,-34.64546845,1
307,307,20180022,"MONTES DE OCA, MANUEL AV. y OLAVARRIA",4,Point (108149.86840397 98842.98534187),-58.37441153,-34.63966783,1
308,308,20180023,BARCO CENTENERA DEL y ROSARIO,6,Point (102035.73876399 100936.73706899),-58.44110156,-34.62082399,1
309,309,20180024,ALVAREZ THOMAS AV. y DONADO,15,Point (99305.05235104 105657.19134383),-58.47087351,-34.57827342,1
310,310,20180025,AVELLANEDA AV. y BOYACA AV.,7,Point (100337.26455822 100756.41076314),-58.4596221,-34.6224514,1
311,311,20180026,"RABANAL, FRANCISCO, INTENDENTE AV. y SAENZ AV.",4,Point (104283.01090451 97171.08656182),-58.41657793,-34.65476216,1
312,312,20180026,"RABANAL, FRANCISCO, INTENDENTE AV. y SAENZ AV.",4,Point (104283.01090451 97171.08656182),-58.41657793,-34.65476216,1
313,313,20180027,CASTRO y RONDEAU,5,Point (104051.46146857 99117.09528964),-58.41911301,-34.63722107,1
314,314,20180028,"BILBAO, FRANCISCO AV. y AZUL",9,Point (99275.15851476 98531.15835355),-58.47120586,-34.64251042,1
315,315,20180029,NAZCA AV. y GAONA AV.,11,Point (99001.33520474 100973.19474422),-58.47418944,-34.62049672,1
316,316,20180030,PLAZA y ALVAREZ THOMAS AV.,15,Point (99641.71055660 105570.42188351),-58.46720441,-34.57905579,1
317,317,20180031,"GAONA AV. y ARTIGAS, JOSE GERVASIO, GRAL.",11,Point (99468.64184992 101272.71412938),-58.46909362,-34.6177971,1
318,318,20180032,CABILDO AV. y AGUILAR,13,Point (101491.71965442 106698.43843791),-58.44704343,-34.5688864,1
319,319,20180033,CAMARONES y LOPE DE VEGA AV.,10,Point (96143.57848535 100026.85558450),-58.50535541,-34.62902048,1
320,320,20180034,SANTA FE AV. 2320,2,Point (105786.93203839 103775.29320399),-58.40021675,-34.59522198,1
321,321,20180035,RIVADAVIA AV. 6950,7,Point (100003.66169818 100008.18099088),-58.46325991,-34.62919627,1
322,322,20180036,SAN MARTIN AV. y ARGERICH,15,Point (97118.17245497 103585.17867883),-58.49471482,-34.59694755,1
323,323,20180037,"CORDOBA AV. y URIBURU JOSE E., PRES.",2,Point (105923.35790409 103271.83194351),-58.3987261,-34.59975962,1
324,324,20180038,RIVADAVIA AV. 1571,1,Point (106840.31999667 102262.72809661),-58.38872177,-34.60885045,1
325,325,20180038,RIVADAVIA AV. 1571,1,Point (106840.31999667 102262.72809661),-58.38872177,-34.60885045,1
326,326,20180039,"LUGONES, LEOPOLDO AV.",14,Point (. .),-58.47534,-34.68757,1
327,327,20180040,"FREIRE, RAMON, CAP. GRAL. y OLAGUER Y FELIU, VIRREY",13,Point (100590.76036525 106235.55299971),-58.45686132,-34.57305993,1
328,328,20180041,"LA PLATA AV. y FERNANDEZ DE LA CRUZ, F., GRAL. AV.",4,Point (103711.66698694 98495.65433114),-58.42281627,-34.64282424,1
329,329,20180042,BRANDSEN y PERDRIEL,4,Point (107026.83754260 98858.75172681),-58.38666024,-34.63953396,1
330,330,20180043,"VILARDEBO, TEODORO y ALVAREZ JONTE AV.",11,Point (97438.46582767 101907.03915052),-58.49122843,-34.61207587,1
331,331,20180044,ALBERTI e INDEPENDENCIA AV.,3,Point (105715.04318224 101174.58167004),-58.40098306,-34.61866627,1
332,332,20180045,ALVAREZ THOMAS AV. 879,13,Point (100808.33159423 105557.81994917),-58.45448963,-34.5791692,1
333,333,20180046,"PAZ, GRAL. AV. y RIVADAVIA AV.",9,Point (93950.50587297 98883.37644525),-58.52927982,-34.63931752,1
334,334,20180047,CORRIENTES AV. y DORREGO AV.,15,Point (101440.29935254 104167.40204334),-58.44759966,-34.5917024,1
335,335,20180048,RIVADAVIA AV. y PEDERNERA,7,Point (99925.51296558 100002.14427355),-58.46411215,-34.62925068,1
336,336,20180049,QUESADA 2300,13,Point (100107.11808300 108354.57023193),-58.4621322,-34.55395823,1
337,337,20180050,CABILDO AV. y JURAMENTO AV.,13,Point (100606.16651489 107458.45493347),-58.45669422,-34.5620361,1
338,338,20180051,"CALIFORNIA y CARBONARI, FRANCISCO, CMTE.",4,Point (109491.72835084 98425.60443682),-58.3597716,-34.64341878,1
339,339,20180052,"CARRIL, SALVADOR MARIA DEL AV. y NAZCA",15,Point (96798.08806617 104278.02817622),-58.49820145,-34.59070093,1
340,340,20180053,SAN LUIS y AGUERO,3,Point (104834.84104085 103313.26202067),-58.4105928,-34.5993918,1
341,341,20180054,LUGONES 2430,12,Point (98495.84519532 106440.03052817),-58.47969138,-34.57121563,1
342,342,20180055,INDEPENDENCIA AV. y JUJUY AV.,3,Point (105482.77183741 101155.54165898),-58.40351561,-34.61883916,1
343,343,20180056,RIVADAVIA AV. 11050,9,Point (94825.31796080 98898.07278223),-58.51973844,-34.63918987,1
344,344,20180057,COMBATE DE LOS POZOS y HUMBERTO 1Â°,3,Point (106436.50690531 100845.32785530),-58.39311376,-34.62163006,1
345,345,20180058,CORDOBA AV. y THAMES,15,Point (102567.54814228 104264.87527568),-58.43531242,-34.59082159,1
346,346,20180059,"GARAY, JUAN DE AV. y SANCHEZ DE LORIA",5,Point (104724.05358972 99878.51159963),-58.41178165,-34.63035454,1
347,347,20180060,"LAVALLE y ALEM, LEANDRO N. AV.",1,Point (108513.43549456 103032.95078343),-58.370488,-34.60189492,1
348,348,20180061,ESTADOS UNIDOS y PICHINCHA,3,Point (105911.62147898 101065.51501699),-58.39883882,-34.61964833,1
349,349,20180062,ROSARIO y BARCO CENTENERA DEL,6,Point (102035.73876399 100936.73706899),-58.44110156,-34.62082399,1
350,350,20180063,"ALEM, LEANDRO N. AV. y VIAMONTE",1,Point (108473.00357935 103295.64162815),-58.37093138,-34.59952725,1
351,351,20180064,VARELA AV. y PRIMERA JUNTA,7,Point (100435.26388900 98861.53271694),-58.45855262,-34.63953253,1
352,352,20180065,"PELLEGRINI, CARLOS y JUNCAL",1,Point (107493.20906271 104038.93317074),-58.38161909,-34.59283447,1
353,353,20180066,"CORRIENTES AV. y LACROZE, FEDERICO AV.",15,Point (100750.52062158 104691.17506829),-58.45511899,-34.58698157,1
354,354,20180067,"MONTES DE OCA, MANUEL AV. y FINOCHIETTO ENRIQUE DR.",4,Point (107891.26340037 99945.61487141),-58.37724226,-34.62973033,1
355,355,20180068,"CARABOBO AV. y ALBERDI, JUAN BAUTISTA AV.",7,Point (100718.69831349 99996.27412808),-58.45546217,-34.62930339,2
356,356,20180069,CORDOBA AV. 2215,2,Point (105900.94104333 103295.18325601),-58.39897064,-34.59954925,2
357,357,20180070,"ESTADOS UNIDOS y URQUIZA, GRAL.",3,Point (104963.31095539 100886.97438212),-58.40917826,-34.62126274,2
358,358,20180071,"MORENO y HUERGO, ING. AV.",1,Point (108808.25931028 102022.90885862),-58.36726348,-34.61099738,2
359,359,20180072,AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y MONTIEL,8,Point (98224.62123059 93867.97738800),-58.48267426,-34.68454456,2
360,360,20180073,"IRIARTE, GRAL. AV. 3400",4,Point (106218.96559101 97510.98250186),-58.39546165,-34.65168841,2
361,361,20180074,"ALBERDI, JUAN BAUTISTA AV. 2968",7,Point (99438.84176266 99501.28380301),-58.46941984,-34.63376545,2
362,362,20180075,DEL LIBERTADOR AV. y ORTIZ DE OCAMPO,14,Point (105470.75546311 105320.72785650),-58.40367321,-34.58129246,2
363,363,20180076,"CHAVEZ, JORGE y PAZ, GRAL. AV.",9,Point (93946.81673714 97681.68907836),-58.52932872,-34.65014993,2
364,364,20180077,"URQUIZA, GRAL. y ESTADOS UNIDOS",3,Point (104963.31095539 100886.97438212),-58.40917826,-34.62126274,2
365,365,20180078,PARAGUAY y SANCHEZ DE BUSTAMANTE,2,Point (104647.18963470 103830.17880585),-58.41264127,-34.59473294,2
366,366,20180079,"DE LOS CORRALES AV. y PAZ, GRAL. AV.",9,Point (95832.05571093 95505.41641999),-58.50877521,-34.66977709,2
367,367,20180080,"ALBERDI, JUAN BAUTISTA AV. y CARHUE",9,Point (95506.35959227 96696.89655626),-58.51232237,-34.6590353,2
368,368,20180081,CASTAÃ‘ARES AV. y RIVERA INDARTE AV.,7,Point (101453.89687005 98180.39027169),-58.44744156,-34.64567171,2
369,369,20180082,"LARRAZABAL y GARZON, EUGENIO, GRAL. AV.",9,Point (97148.03881747 96734.79106149),-58.49441273,-34.65869968,2
370,370,20180083,"PAZ, GRAL. AV. y FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,Point (98491.08733048 93092.87943671),-58.47976785,-34.69153196,2
371,371,20180084,"MOREAU DE JUSTO, ALICIA AV. y COCHABAMBA",1,Point (108993.20201253 100735.24332429),-58.36523349,-34.62260331,2
372,372,20180085,"ENTRE RIOS AV. y GARAY, JUAN DE AV.",3,Point (106612.54991859 100244.75667446),-58.39118948,-34.62704273,2
373,373,20180085,"ENTRE RIOS AV. y GARAY, JUAN DE AV.",3,Point (106612.54991859 100244.75667446),-58.39118948,-34.62704273,2
374,374,20180086,DIRECTORIO AV. y GUARDIA NACIONAL,9,Point (97534.35415051 97682.40955825),-58.49019551,-34.65015854,2
375,375,20180087,PAVON AV. y COLOMBRES,5,Point (104296.57153484 99891.67281595),-58.41644362,-34.63023775,2
376,376,20180088,"PAZ, GRAL. AV. y BALBIN, RICARDO, DR. AV.",12,Point (96563.66494817 108815.73881056),-58.5007381,-34.5497951,2
377,377,20180089,PICHINCHA AV. y BRASIL,4,Point (106147.25140863 99876.44981079),-58.39626094,-34.63036565,2
378,378,20180090,27 DE FEBRERO AV. y PERGAMINO,8,Point (102791.00899168 95424.06973029),-58.43284809,-34.67051543,2
379,379,20180091,AUTOPISTA PERITO MORENO y BARRAGAN,9,Point (94544.31344300 99185.28796442),-58.52280139,-34.63659934,2
380,380,20180092,CORDOBA AV. y GASCON,14,Point (103662.91363929 103496.49206019),-58.4233693,-34.59774487,2
381,381,20180093,15 DE NOVIEMBRE DE 1889 1513,1,Point (107004.02001368 99798.84856249),-58.38691681,-34.63105973,2
382,382,20180094,"SALGUERO, JERONIMO y BERUTI",14,Point (104734.93787233 104821.22705013),-58.4116902,-34.5857988,2
383,383,20180095,"LACARRA AV. y DELLEPIANE, LUIS, TTE. GRAL.",9,Point (99624.29795829 97569.69801131),-58.46739825,-34.65117757,2
384,384,20180096,"AUTOPISTA PRESIDENTE HÃ‰CTOR J. CÃMPORA y ROCA, CNEL. AV.",8,Point (101692.57924565 95312.63822646),-58.44483258,-34.67152226,2
385,385,20180097,"VARELA AV. y RABANAL, FRANCISCO, INTENDENTE AV.",8,Point (102819.52927414 96448.46140692),-58.43254025,-34.66128115,2
386,386,20180098,"PAZ, GRAL. AV. y BERON DE ASTRADA",8,Point (99203.46279192 92552.75548716),-58.47199387,-34.69640164,2
387,387,20180098,"PAZ, GRAL. AV. y BERON DE ASTRADA",8,Point (99203.46279192 92552.75548716),-58.47199387,-34.69640164,2
388,388,20180099,RIVADAVIA AV. y PEDERNERA,7,Point (99925.51296558 100002.14427355),-58.46411215,-34.62925068,2
389,389,20180100,"RAWSON DE DELLEPIANE, ELVIRA AV. 150",1,Point (109273.33013929 100616.46322293),-58.36217754,-34.62367156,2
390,390,20180101,"PAZ, GRAL. AV. y ZAPIOLA",12,Point (98376.44189669 109821.71138325),-58.48098594,-34.5407313,2
391,391,20180102,"FAMATINA y TABORDA, DIOGENES",4,Point (104810.02928662 98097.69340075),-58.41083404,-34.64640709,2
392,392,20180103,"CASTAÃ‘ARES AV. y BONORINO, ESTEBAN, CNEL. AV.",7,Point (101577.07056955 98313.98170453),-58.44609828,-34.64446729,2
393,393,20180104,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y SUAREZ AV.,4,Point (107903.91828587 98767.43091425),-58.37709334,-34.64035082,2
394,394,20180105,NAZCA AV. y RIVADAVIA AV.,7,Point (99418.67591727 99840.67619219),-58.46963952,-34.63070603,2
395,395,20180106,"FIGUEROA ALCORTA, PRES. AV. y ECHEVERRIA",13,Point (102437.44187502 108614.72855724),-58.43674281,-34.55161027,2
396,396,20180107,RIVADAVIA AV. y JUJUY AV.,3,Point (105258.35368554 102122.93231400),-58.4059686,-34.61011987,2
397,397,20180108,"DE LOS ITALIANOS AV. y GUEMES, MACACHA",1,Point (109333.85016626 102728.06777580),-58.36154069,-34.60463618,2
398,398,20180109,"TUCUMAN y ALEM, LEANDRO N. AV.",1,Point (108501.28725227 103169.39367565),-58.37062179,-34.60066507,2
399,399,20180110,"CORRIENTES AV. y GALLARDO, ANGEL AV.",15,Point (102852.69197214 103016.76479974),-58.43220014,-34.60207186,2
400,400,20180111,"AUTOPISTA PERITO MORENO & PERON, EVA  AV.",9,Point (99423.87045126 97756.09331484),-58.46958442,-34.64949724,2
401,401,20180112,MUÃ‘ECAS y SERRANO,15,Point (101521.41058610 103279.18839709),-58.44671397,-34.59970903,2
402,402,20180113,"ARTIGAS, JOSE GERVASIO, GRAL. y TRES ARROYOS",11,Point (99245.93828707 101610.8222803),-58.47152163,-34.61474911,2
403,403,20180114,SOLIS e INDEPENDENCIA AV.,1,Point (106692.15004353 101239.02351805),-58.39032921,-34.61807951,2
404,404,20180115,"BOSCH, VENTURA y PAZ, GRAL. AV.",9,Point (93987.63954589 98477.26093452),-58.52887773,-34.64297861,2
405,405,20180116,"PAZ, GRAL. AV. 14800",8,Point (97213.03214767 94392.58930391),-58.49371157,-34.67981324,2
406,406,20180117,"PERON, EVA AV. 5321",9,Point (98224.84159668 96577.14272605),-58.48266599,-34.66012327,2
407,407,20180118,"PERON, JUAN DOMINGO, TTE. GENERAL y PUEYRREDON AV.",3,Point (105244.38396064 102386.61371612),-58.40612253,-34.60774301,2
408,408,20180119,"RABANAL, FRANCISCO, INTENDENTE AV. y SAN PEDRITO",8,Point (102489.86457298 96266.15892101),-58.43613623,-34.66292532,2
409,409,20180120,MONROE y ALVAREZ THOMAS AV.,12,Point (98237.46824855 106343.83342545),-58.48250732,-34.57208238,2
410,410,20180121,RIVADAVIA AV. y MANZONI,10,Point (96684.78779898 99093.85665638),-58.49945705,-34.6374328,2
